单位：平方公里,,,,,,,,
行政单位,年份,耕地,园地,林地,草地,城镇村,交通运输用地,水域及水利设施用地
衡阳市,2013,0.265506777,0.023034835,0.479399351,0.049765574,0.087495453,0.018256393,0.076541617
衡阳市,2014,0.265224476,0.022943205,0.478521298,0.049628127,0.088483435,0.018841785,0.076357674
衡阳市,2015,0.265179175,0.022807978,0.478025693,0.049538201,0.089294794,0.01888641,0.076267748
衡阳市,2016,0.265010653,0.022448617,0.477912116,0.04944984,0.089929699,0.019113104,0.076135971
邵阳市,2009,0.222051887,0.037064177,0.620500286,0.021878854,0.052915357,0.011488896,0.034100542
邵阳市,2010,0.222011378,0.036863118,0.619813377,0.021811677,0.053346627,0.012087906,0.034065917
邵阳市,2011,0.22207049,0.036695575,0.619393357,0.021843924,0.053678024,0.012253836,0.034064794
邵阳市,2012,0.222377622,0.03643007,0.619180819,0.021611888,0.054079421,0.012287712,0.034032468
邵阳市,2013,0.222336715,0.035996298,0.61899377,0.021511268,0.054610061,0.012553526,0.033998363
邵阳市,2014,0.222610778,0.035597884,0.61848121,0.021412077,0.055211261,0.012720773,0.033966017
邵阳市,2015,0.222611,0.035431087,0.61794886,0.021378632,0.055610917,0.01308692,0.033932584
邵阳市,2016,0.223443057,0.034998501,0.61684965,0.021278721,0.056277223,0.013253247,0.0338996
岳阳市,2009,0.241125233,0.044876466,0.404025433,0.007090344,0.065782449,0.017886771,0.219213303
岳阳市,2010,0.241114313,0.044737203,0.403458213,0.006998765,0.066648141,0.01797722,0.219066145
岳阳市,2011,0.241423648,0.044323474,0.402936739,0.007226922,0.067239944,0.018204872,0.218644402
岳阳市,2012,0.242006871,0.043909812,0.402323652,0.007135344,0.068014241,0.018387234,0.218222846
岳阳市,2013,0.242533279,0.043128476,0.402286392,0.007043442,0.068923102,0.0185687,0.217516609
岳阳市,2014,0.242544594,0.042947311,0.4016191,0.007043771,0.069703622,0.018935236,0.217206367
岳阳市,2015,0.242464493,0.042674849,0.401591593,0.006998126,0.070209731,0.018982075,0.217079133
岳阳市,2016,0.242281141,0.042034697,0.401408818,0.006906871,0.070941741,0.019576216,0.216850516
常德市,2009,0.283536335,0.034187396,0.41096589,0.017471231,0.078110275,0.016716165,0.159012709
常德市,2010,0.284054222,0.033921779,0.410421666,0.017319448,0.07859803,0.016979851,0.158705003
常德市,2011,0.284318137,0.033771244,0.410082301,0.01724418,0.079201426,0.017055138,0.158327574
常德市,2012,0.285353047,0.033617554,0.409296556,0.017053834,0.079723974,0.017129672,0.157825363
常德市,2013,0.285266958,0.033427825,0.409205767,0.016940002,0.080400068,0.017242209,0.157517172
常德市,2014,0.285444751,0.033313394,0.408850938,0.016826187,0.08103824,0.017392097,0.157134393
常德市,2015,0.286161758,0.032822751,0.408661924,0.016562473,0.081453052,0.017543194,0.156794847
常德市,2016,0.286118472,0.032185236,0.408897449,0.016488517,0.082028292,0.01777158,0.156510454
张家界市,2009,0.126756766,0.040944745,0.756258553,0.013125387,0.027605363,0.008631491,0.026677695
张家界市,2010,0.126952695,0.040867241,0.755794697,0.012909555,0.028101043,0.008700871,0.026673899
张家界市,2011,0.127041515,0.040730794,0.755689065,0.012839718,0.028319067,0.008702119,0.026677723
张家界市,2012,0.127674621,0.040584594,0.75499457,0.012767141,0.028601692,0.008701513,0.026675868
张家界市,2013,0.128255006,0.040373465,0.754690514,0.012340052,0.028889395,0.008773816,0.026677752
张家界市,2014,0.1280934,0.040153755,0.754583132,0.012338296,0.029313215,0.008844246,0.026673956
张家界市,2015,0.128245675,0.039942568,0.754279332,0.012268541,0.029600917,0.008987158,0.026675811
张家界市,2016,0.12780869,0.039725783,0.754582325,0.012267674,0.0298834,0.009058202,0.026673927
益阳市,2009,0.24571182,0.027837416,0.476957916,0.00454792,0.055071511,0.01402844,0.175844978
益阳市,2010,0.245520385,0.02783435,0.476576639,0.004493176,0.055887318,0.014026895,0.175661237
益阳市,2011,0.245356212,0.027724242,0.476248281,0.00449318,0.056325422,0.01430059,0.175552073
益阳市,2012,0.245520788,0.02755989,0.475919923,0.004438118,0.056818593,0.014409911,0.175332777
益阳市,2013,0.245466141,0.027450536,0.475535327,0.004438111,0.057475997,0.014520018,0.17511387
益阳市,2014,0.245630718,0.027395493,0.474823153,0.004383049,0.058188608,0.014684405,0.174894574
益阳市,2015,0.245849336,0.027066743,0.474220721,0.004383049,0.058736798,0.015122463,0.174620891
益阳市,2016,0.246137193,0.02663013,0.473698226,0.00432904,0.059178066,0.015616434,0.174410911
郴州市,2009,0.158159619,0.023095352,0.699160551,0.033013171,0.040204201,0.011441144,0.034925962
郴州市,2010,0.15851357,0.023095364,0.69834586,0.032729989,0.040770621,0.011653683,0.034890912
郴州市,2011,0.158483975,0.022989892,0.697697291,0.03262485,0.041445249,0.011902225,0.034856517
郴州市,2012,0.158949951,0.02284886,0.696943354,0.032377897,0.041942536,0.012115209,0.034822193
郴州市,2013,0.159032309,0.022425337,0.696602721,0.032273887,0.042512488,0.012399299,0.034753959
郴州市,2014,0.158890508,0.022319068,0.695894195,0.032167623,0.043327157,0.012647472,0.034753977
郴州市,2015,0.159037972,0.02217796,0.695352104,0.032062466,0.043931312,0.012718595,0.034719591
郴州市,2016,0.158901655,0.022001768,0.695163916,0.031992908,0.044393083,0.012860937,0.034685733
永州市,2009,0.166106217,0.033542285,0.658931611,0.037954757,0.047243027,0.011725706,0.044496398
永州市,2010,0.166553486,0.033267647,0.658406114,0.037773109,0.047802887,0.011726791,0.044469966
永州市,2011,0.166769586,0.033175051,0.657942903,0.037618944,0.04817319,0.011881396,0.044438931
永州市,2012,0.167448361,0.0330825,0.657141296,0.037495383,0.04848153,0.011942974,0.044407957
永州市,2013,0.167860035,0.032960933,0.656410045,0.037281501,0.049071053,0.012036296,0.044380138
永州市,2014,0.16812756,0.032810832,0.6559356,0.037008314,0.049663729,0.012130382,0.044323583
永州市,2015,0.167999193,0.03265518,0.655730062,0.036914571,0.050248318,0.012161025,0.044291652
永州市,2016,0.167885915,0.031978424,0.656017687,0.036824243,0.050807019,0.012284934,0.044201778
怀化市,2009,0.12624699,0.049654426,0.741061577,0.013802587,0.027037027,0.008641849,0.033555543
怀化市,2010,0.126064736,0.049453003,0.740290719,0.013702689,0.027356122,0.009431524,0.033701207
怀化市,2011,0.126157357,0.049352043,0.739859217,0.013677197,0.027700277,0.009579185,0.033674723
怀化市,2012,0.126573841,0.049251963,0.73924863,0.0136028,0.028069916,0.009603392,0.033649459
怀化市,2013,0.126743634,0.049077808,0.7387363,0.013578022,0.028464336,0.009726836,0.033673065
怀化市,2014,0.126879443,0.048910063,0.738389475,0.013554546,0.02881267,0.009801863,0.033651939
怀化市,2015,0.127049288,0.048859242,0.737877773,0.013529403,0.029182299,0.009850878,0.033651117
怀化市,2016,0.126972118,0.048808795,0.73773605,0.013504631,0.029453034,0.00989989,0.033625482
娄底市,2009,0.248768585,0.045120561,0.497450299,0.042181242,0.097674346,0.016596069,0.052208898
娄底市,2010,0.248941028,0.044861248,0.496498619,0.042095669,0.098366713,0.017114696,0.052122028
娄底市,2011,0.249071167,0.044766774,0.495723349,0.04139627,0.099213376,0.017802743,0.052026321
娄底市,2012,0.249524365,0.044755054,0.494643598,0.041040695,0.100224209,0.017884914,0.051927164
娄底市,2013,0.249761879,0.04440646,0.493736288,0.040777952,0.101339049,0.018142541,0.051835831
娄底市,2014,0.249589848,0.044319693,0.493131744,0.040604355,0.102116719,0.018488569,0.051749073
娄底市,2015,0.2495027,0.04423281,0.492786396,0.040431948,0.10272177,0.018660899,0.051663477
娄底市,2016,0.249503023,0.043628979,0.492872564,0.040345175,0.103153437,0.018833278,0.051663544
湘西土家族苗族自治州,2009,0.128384541,0.046669498,0.731342801,0.03848036,0.028574146,0.007000392,0.019548263
湘西土家族苗族自治州,2010,0.129089203,0.046493167,0.730726634,0.038216195,0.028749816,0.007176722,0.019548263
湘西土家族苗族自治州,2011,0.129485451,0.046229001,0.73006622,0.038084112,0.029058229,0.007528723,0.019548263
湘西土家族苗族自治州,2012,0.130063125,0.045879031,0.72957017,0.038041547,0.029235854,0.007661145,0.019549128
湘西土家族苗族自治州,2013,0.131428349,0.045526384,0.728117675,0.037821644,0.02958789,0.008013167,0.019504892
湘西土家族苗族自治州,2014,0.131522008,0.045352712,0.727665108,0.037734815,0.029985483,0.008234119,0.019505755
湘西土家族苗族自治州,2015,0.131929881,0.044828272,0.727509077,0.037650279,0.030296585,0.008278438,0.019507468
湘西土家族苗族自治州,2016,0.131974223,0.044211365,0.72768592,0.037606048,0.030736519,0.008278443,0.019507481
广州市,2009,0.121466555,0.155331654,0.35945564,0.006903163,0.179027428,0.039742513,0.138073048
广州市,2010,0.120152573,0.153617385,0.358128297,0.006058454,0.184749979,0.040174832,0.13711848
广州市,2011,0.11947862,0.152096995,0.35694285,0.005405874,0.188629631,0.040820149,0.136625879
广州市,2012,0.118266598,0.151164563,0.35638367,0.005126284,0.191333267,0.041565257,0.136160362
广州市,2013,0.1172419,0.150046202,0.3555449,0.004846694,0.194594685,0.04249769,0.135227929
广州市,2014,0.115822253,0.148807702,0.354639697,0.004472603,0.198378122,0.043142451,0.134737172
广州市,2015,0.114484809,0.147927737,0.35398167,0.004191894,0.201863436,0.043409854,0.134140599
广州市,2016,0.113087669,0.146530644,0.353143785,0.00391244,0.206335078,0.043781596,0.133208787
韶关市,2009,0.119084235,0.01556635,0.779752705,0.014720137,0.030617686,0.009678185,0.030580702
韶关市,2010,0.119484983,0.015124192,0.77876729,0.014424836,0.031131549,0.010560992,0.030506158
韶关市,2011,0.121269251,0.01497903,0.77682112,0.014095735,0.031467391,0.010562554,0.030804919
韶关市,2012,0.121006963,0.015015463,0.776755953,0.014021792,0.031870871,0.010562163,0.030766793
韶关市,2013,0.121572358,0.015017112,0.775810524,0.013839484,0.032316053,0.010710735,0.030733735
韶关市,2014,0.122051028,0.014906692,0.775221433,0.013581653,0.032831714,0.010747725,0.030659754
韶关市,2015,0.121816737,0.014794639,0.774841606,0.013543167,0.033380128,0.011003789,0.030619934
韶关市,2016,0.121623494,0.014756577,0.774380533,0.01343178,0.033782311,0.01148157,0.030543735
深圳市,2009,0.016553335,0.125045571,0.309615517,0.017261329,0.39661959,0.046495163,0.088409496
深圳市,2010,0.016130814,0.122019849,0.305049623,0.016477939,0.404979672,0.049086692,0.086255411
深圳市,2011,0.015695877,0.118938122,0.303453616,0.015695877,0.409139186,0.050226805,0.086850518
深圳市,2012,0.015646677,0.117177965,0.303545537,0.014953008,0.412378608,0.052155591,0.084142614
深圳市,2013,0.021138144,0.109495273,0.30249323,0.013861674,0.419264973,0.051626551,0.082120155
深圳市,2014,0.021094289,0.108230766,0.300138485,0.013137899,0.423581828,0.051866951,0.081949782
深圳市,2015,0.020718304,0.107388147,0.299379487,0.012778014,0.426450022,0.051795759,0.081490268
深圳市,2016,0.019994829,0.106168563,0.299208893,0.012409514,0.429850052,0.052394002,0.079974147
珠海市,2009,0.113473801,0.038798741,0.242385747,0.012515723,0.209012572,0.02753459,0.356278825
珠海市,2010,0.114121675,0.038315445,0.240731948,0.012076269,0.214911349,0.029569053,0.350274262
珠海市,2011,0.113184783,0.036896996,0.237146997,0.01077743,0.225542447,0.031094721,0.345356625
珠海市,2012,0.112581877,0.03683606,0.236345575,0.010759631,0.228063204,0.031869121,0.343544532
珠海市,2013,0.112077469,0.036395556,0.235730548,0.010341127,0.232424116,0.031842234,0.34118895
珠海市,2014,0.111570478,0.035535197,0.235537677,0.010332666,0.237601731,0.032231472,0.337190779
珠海市,2015,0.110012361,0.035432633,0.234035847,0.009888752,0.245982695,0.032552534,0.332095179
珠海市,2016,0.109967504,0.035010441,0.233526497,0.009470797,0.249589166,0.032947006,0.329488589
汕头市,2009,0.178348493,0.085733998,0.247496081,0.027221612,0.229661232,0.026907156,0.204631429
汕头市,2010,0.17797807,0.084768666,0.247418279,0.026589031,0.231780156,0.027213055,0.204252744
汕头市,2011,0.177003188,0.083824918,0.246183402,0.025863117,0.236521544,0.027424346,0.203179485
汕头市,2012,0.177570093,0.08317757,0.245794393,0.024920561,0.238630841,0.027415888,0.202490654
汕头市,2013,0.178560577,0.082890438,0.245558189,0.024306675,0.24057532,0.027424474,0.200684326
汕头市,2014,0.176635514,0.081929907,0.245172897,0.02367757,0.244859813,0.028971963,0.198752336
汕头市,2015,0.175079439,0.081621495,0.244859813,0.023364486,0.247350467,0.029593458,0.198130841
汕头市,2016,0.173670279,0.081545665,0.244319535,0.023029986,0.250234595,0.029565964,0.197633976
佛山市,2009,0.10241715,0.031733711,0.20032564,0.019833231,0.300757574,0.034619577,0.310313118
佛山市,2010,0.101674373,0.031130978,0.198668167,0.018536064,0.308259575,0.036170563,0.305560279
佛山市,2011,0.101761332,0.03092511,0.197230845,0.01761871,0.312117886,0.037936996,0.302409122
佛山市,2012,0.101905196,0.030913939,0.195722678,0.016895234,0.314701038,0.039179582,0.300682333
佛山市,2013,0.101167389,0.030547252,0.195148774,0.016353144,0.318060156,0.039711697,0.299011588
佛山市,2014,0.100970984,0.030541654,0.194574026,0.01545004,0.321955334,0.040604527,0.295903435
佛山市,2015,0.099839199,0.029986506,0.194288746,0.014725252,0.327707553,0.041121349,0.292331395
佛山市,2016,0.098708634,0.029612321,0.1938261,0.013998552,0.333453577,0.041276883,0.289123933
江门市,2009,0.164174716,0.043565317,0.499678089,0.011087695,0.079476658,0.016739383,0.185278142
江门市,2010,0.165510415,0.04289696,0.497247624,0.010509755,0.082362164,0.017230637,0.184242445
江门市,2011,0.166559261,0.042247525,0.495746832,0.010293813,0.084066142,0.01737081,0.183715616
江门市,2012,0.168274896,0.041676004,0.493816742,0.010007517,0.085352869,0.017585264,0.183286707
江门市,2013,0.168477247,0.041529336,0.492923512,0.009864196,0.086561534,0.017655838,0.182988337
江门市,2014,0.168370196,0.041305995,0.491888983,0.009647678,0.088115455,0.018151569,0.182520123
江门市,2015,0.167809687,0.04107694,0.49121303,0.009572439,0.089870339,0.018645521,0.181812045
江门市,2016,0.16741697,0.040853868,0.490821727,0.009356117,0.091350975,0.018927577,0.181272766
湛江市,2009,0.338649487,0.136021978,0.233706308,0.009099058,0.099984588,0.021009032,0.16152955
湛江市,2010,0.341427338,0.133319889,0.232798163,0.008996775,0.100501175,0.021521561,0.161435098
湛江市,2011,0.349902577,0.124526695,0.232228444,0.008949831,0.101002608,0.021939245,0.161450598
湛江市,2012,0.35317861,0.12081249,0.231957189,0.008951205,0.101733927,0.022096056,0.161270523
湛江市,2013,0.356357142,0.11767699,0.230903477,0.008902539,0.10278826,0.022511913,0.160859678
湛江市,2014,0.358772746,0.114629273,0.229820951,0.008848858,0.104756885,0.022711021,0.160460266
湛江市,2015,0.358582151,0.114055055,0.229388239,0.008797307,0.105666657,0.023220381,0.160290211
湛江市,2016,0.358223875,0.113798815,0.228927928,0.008797307,0.106792117,0.023373818,0.16008614
茂名市,2009,0.200059431,0.196144843,0.42633414,0.007651239,0.091874473,0.015302477,0.062633396
茂名市,2010,0.200699602,0.195480167,0.426012483,0.007532462,0.092758623,0.01536117,0.062155492
茂名市,2011,0.201471266,0.194768813,0.425360255,0.007472871,0.09335128,0.015361198,0.062214318
茂名市,2012,0.201731776,0.194199298,0.42487675,0.007414143,0.094311672,0.015363015,0.062103346
茂名市,2013,0.202277674,0.193083517,0.424249866,0.007355859,0.094851166,0.016134486,0.062047433
茂名市,2014,0.202728828,0.192289317,0.423665857,0.007235772,0.095670014,0.016488449,0.061921763
茂名市,2015,0.202289051,0.191436252,0.423140836,0.007176191,0.096667301,0.017553957,0.061736412
茂名市,2016,0.201968927,0.191057818,0.422793696,0.007175342,0.097663633,0.017671069,0.061669514
肇庆市,2009,0.096584056,0.053683103,0.713871782,0.014134285,0.044985081,0.008516586,0.068225108
肇庆市,2010,0.099863865,0.052559822,0.712052948,0.012641598,0.046262131,0.009061851,0.067557786
肇庆市,2011,0.101237007,0.051842391,0.711017094,0.012053983,0.046993064,0.009606888,0.067249574
肇庆市,2012,0.101536021,0.051697058,0.710298838,0.011915871,0.047709697,0.00974107,0.067101446
肇庆市,2013,0.101404576,0.051563411,0.710194286,0.01187154,0.04839146,0.009787037,0.066787691
肇庆市,2014,0.101273256,0.051293885,0.709546942,0.011690604,0.049209287,0.010648645,0.066337381
肇庆市,2015,0.101218567,0.051153323,0.70925649,0.011553622,0.050065924,0.010738073,0.066014
肇庆市,2016,0.100937594,0.050967257,0.70887503,0.011462196,0.051239082,0.010918545,0.065600296
惠州市,2009,0.127643168,0.085477528,0.615440377,0.015827292,0.058837441,0.016068322,0.080705872
惠州市,2010,0.12754891,0.084590649,0.613792873,0.015265179,0.062024575,0.016591956,0.080185857
惠州市,2011,0.127720111,0.083358422,0.612078653,0.01446567,0.065396581,0.017539625,0.079440938
惠州市,2012,0.127485579,0.082901278,0.611398847,0.014158638,0.066995743,0.018013923,0.079045993
惠州市,2013,0.127371274,0.082445348,0.610598916,0.013791328,0.068895212,0.018186992,0.07871093
惠州市,2014,0.127129395,0.081803432,0.609582739,0.013363033,0.071269208,0.018660392,0.078191801
惠州市,2015,0.126587111,0.08140302,0.608747485,0.01305607,0.073581291,0.018771428,0.077853595
惠州市,2016,0.125939812,0.080892874,0.607747103,0.012750053,0.075539529,0.019606375,0.077524254
梅州市,2009,0.101680281,0.031695597,0.757370772,0.022548181,0.047011487,0.010295469,0.029398213
梅州市,2010,0.104085297,0.031191695,0.755106222,0.022425314,0.047361692,0.010425317,0.029404462
梅州市,2011,0.104741378,0.03094163,0.754511137,0.02217376,0.047625097,0.010640315,0.029366682
梅州市,2012,0.104783513,0.03094163,0.754255775,0.022131625,0.047923233,0.010640315,0.029323909
梅州市,2013,0.104783647,0.030856123,0.753575558,0.022046107,0.048263565,0.011193189,0.029281811
梅州市,2014,0.104779098,0.030642203,0.752819561,0.02183257,0.049197972,0.011490826,0.029237769
梅州市,2015,0.104443309,0.030515832,0.752341037,0.021705822,0.050008299,0.011831588,0.029154111
梅州市,2016,0.104051431,0.030428341,0.751851381,0.02166121,0.050642406,0.012256365,0.029108867
汕尾市,2009,0.194250764,0.085124955,0.519396818,0.030282606,0.056098281,0.012000427,0.10284615
汕尾市,2010,0.197878313,0.084007176,0.517443844,0.029445318,0.05665717,0.012000427,0.102567752
汕尾市,2011,0.199638644,0.083647185,0.515544784,0.029136406,0.057158212,0.012128842,0.102745928
汕尾市,2012,0.20477138,0.081741583,0.512065499,0.028734153,0.05774868,0.012135592,0.102803113
汕尾市,2013,0.205438901,0.08144962,0.511017759,0.02859199,0.058577283,0.012274033,0.102650413
汕尾市,2014,0.204742678,0.081031381,0.509623431,0.028451883,0.059972803,0.013667364,0.10251046
汕尾市,2015,0.20401619,0.081020363,0.508857582,0.028307866,0.061776118,0.013665506,0.102356374
汕尾市,2016,0.203040578,0.080741821,0.508575158,0.028169692,0.063589413,0.013805596,0.102077742
河源市,2009,0.090405562,0.027344085,0.782511822,0.020279106,0.02411709,0.008765807,0.046576527
河源市,2010,0.091230391,0.026994232,0.781867218,0.020016563,0.024551688,0.00880925,0.046530659
河源市,2011,0.092364069,0.026775768,0.780646457,0.019841921,0.024988013,0.008896256,0.046487516
河源市,2012,0.092847559,0.026602916,0.780156829,0.019799603,0.025250758,0.00889664,0.046445694
河源市,2013,0.093716108,0.026209269,0.778596538,0.019667908,0.02585996,0.009550386,0.046399831
河源市,2014,0.094670984,0.025815672,0.777428702,0.019361591,0.026731423,0.009680795,0.046310832
河源市,2015,0.094388719,0.025504632,0.776823352,0.019226569,0.027858906,0.009984082,0.046213739
河源市,2016,0.09425392,0.025328947,0.776310343,0.019138778,0.028598632,0.010201419,0.046167961
阳江市,2009,0.173394226,0.11045861,0.530659172,0.017459121,0.058849004,0.013200051,0.095979816
阳江市,2010,0.179766167,0.107128031,0.5266118,0.015839217,0.061482985,0.013795447,0.095376354
阳江市,2011,0.18628636,0.104514569,0.522061773,0.015246606,0.062520922,0.014054526,0.095315243
阳江市,2012,0.192704158,0.102020074,0.517771053,0.01474433,0.063666663,0.014062917,0.095030804
阳江市,2013,0.192124367,0.101517131,0.517302662,0.014661171,0.06503617,0.014489844,0.094868654
阳江市,2014,0.19243174,0.101074186,0.516533358,0.014403011,0.066303449,0.014743048,0.094511209
阳江市,2015,0.191888026,0.100715875,0.51601932,0.014314947,0.067995997,0.014826195,0.09423964
阳江市,2016,0.190951164,0.100290261,0.515508072,0.014229313,0.069444107,0.015593067,0.093984016
清远市,2009,0.139279259,0.026895305,0.690312834,0.05176279,0.039560112,0.010388312,0.041801388
清远市,2010,0.141408751,0.026609925,0.688367129,0.050836179,0.040625934,0.010423159,0.041728922
清远市,2011,0.143584061,0.026297234,0.68564485,0.050245347,0.041029279,0.011422673,0.041776557
清远市,2012,0.14426543,0.026155639,0.684672956,0.050069366,0.041742264,0.011458839,0.041635507
清远市,2013,0.144590951,0.026085592,0.684377524,0.049928657,0.041921538,0.011494486,0.041601253
清远市,2014,0.144255188,0.025869293,0.683983851,0.049852311,0.042877791,0.011706753,0.041454812
清远市,2015,0.143965017,0.025761622,0.683639153,0.049779542,0.043765989,0.011742095,0.041346583
清远市,2016,0.143461992,0.025653972,0.683223326,0.049706271,0.044333918,0.012382136,0.041238384
东莞市,2009,0.052616853,0.145322738,0.144207761,0.060413335,0.393653405,0.043429784,0.160356124
东莞市,2010,0.069368949,0.135682951,0.143174648,0.052441877,0.400110711,0.044671323,0.154549541
东莞市,2011,0.064303027,0.135253791,0.142737171,0.052383665,0.405486981,0.046010319,0.153825047
东莞市,2012,0.058953696,0.134235906,0.141987072,0.052311026,0.412123703,0.047607186,0.15278141
东莞市,2013,0.058320654,0.132669433,0.141790457,0.050857998,0.416250347,0.048370446,0.151740664
东莞市,2014,0.056568709,0.129966887,0.141005795,0.047735927,0.424668874,0.050219371,0.149834437
东莞市,2015,0.055110071,0.127584383,0.140534195,0.045743881,0.432626253,0.050426976,0.147974241
东莞市,2016,0.054268819,0.125897214,0.140219588,0.044078695,0.437741478,0.050963021,0.146831185
中山市,2009,0.071889898,0.111992054,0.17177639,0.015510783,0.32084563,0.019676504,0.28830874
中山市,2010,0.072237004,0.110814843,0.171330992,0.01475035,0.328291739,0.019669025,0.282906046
中山市,2011,0.07104835,0.109222737,0.17044688,0.013605365,0.334465224,0.021921644,0.2792898
中山市,2012,0.070294785,0.108089569,0.170068027,0.013225624,0.339002268,0.022295918,0.27702381
中山市,2013,0.069135131,0.10691578,0.169624744,0.012087314,0.345295978,0.022287579,0.274653474
中山市,2014,0.068355104,0.10574167,0.168806009,0.011329262,0.350074207,0.023038055,0.272655692
中山市,2015,0.067197055,0.103810872,0.168363533,0.010571914,0.355985277,0.023403171,0.270668177
中山市,2016,0.066767006,0.102979619,0.167862437,0.010184797,0.359110301,0.024143628,0.268952211
潮州市,2009,0.106719877,0.187459537,0.472191892,0.011811239,0.093407673,0.01481639,0.113593393
潮州市,2010,0.112328891,0.183204951,0.472076443,0.011813751,0.093643384,0.015248018,0.111684563
潮州市,2011,0.116245415,0.180274345,0.470348024,0.011387003,0.094757402,0.015254652,0.111733158
潮州市,2012,0.116004421,0.18002275,0.470246477,0.011384545,0.09559731,0.015251359,0.111493138
潮州市,2013,0.115788524,0.179378281,0.469817905,0.011384545,0.097098923,0.015467256,0.111064566
潮州市,2014,0.115359952,0.178517915,0.469602008,0.01117187,0.098819655,0.015895828,0.110632772
潮州市,2015,0.114474871,0.177619201,0.468643686,0.011169459,0.100731314,0.017181057,0.110180412
潮州市,2016,0.11402178,0.177368287,0.468326746,0.011167048,0.10156635,0.017608957,0.109940831
揭阳市,2009,0.160390798,0.175427436,0.41087226,0.038811874,0.105000067,0.018892185,0.090605379
揭阳市,2010,0.166002398,0.171271581,0.409610574,0.037645558,0.106000393,0.019016471,0.090453026
揭阳市,2011,0.169514953,0.168487449,0.408944486,0.036756867,0.107184235,0.019021346,0.090090663
揭阳市,2012,0.170180482,0.167866859,0.408483671,0.036246763,0.108225509,0.019151016,0.089845701
揭阳市,2013,0.170628198,0.165231804,0.407813208,0.036103803,0.110882407,0.020043749,0.089296831
揭阳市,2014,0.169085719,0.163947601,0.407297053,0.035847337,0.114094749,0.02094371,0.088783831
揭阳市,2015,0.168422513,0.163541343,0.407118067,0.035713666,0.115492751,0.021197341,0.088514317
揭阳市,2016,0.167951041,0.16306862,0.406964148,0.035595605,0.116678874,0.02133192,0.088409792
云浮市,2009,0.132322888,0.101070644,0.645424856,0.010534068,0.05754367,0.012797058,0.040306816
云浮市,2010,0.13556825,0.098476359,0.644145097,0.010360915,0.058423647,0.013148031,0.039877701
云浮市,2011,0.135429567,0.098066804,0.643527881,0.010277373,0.058961315,0.013935266,0.039801794
云浮市,2012,0.135254688,0.097979403,0.643267443,0.010277386,0.059571477,0.013935284,0.039714318
云浮市,2013,0.134819835,0.097718253,0.642919477,0.010189871,0.060094113,0.01463161,0.039626842
云浮市,2014,0.134622342,0.097266069,0.642109924,0.010188074,0.06121596,0.015151495,0.039446134
云浮市,2015,0.134273772,0.09691745,0.641414577,0.010100575,0.062695925,0.015325235,0.039272466
云浮市,2016,0.133815573,0.096551931,0.640866986,0.01009882,0.063817284,0.015671259,0.039178147
南宁市,2009,0.336331094,0.041684258,0.476219764,0.02353651,0.05327404,0.016199886,0.052754448
南宁市,2010,0.335248831,0.041390728,0.475425107,0.023406213,0.055284866,0.016718446,0.052525808
南宁市,2011,0.334718471,0.041231265,0.475066546,0.023277717,0.055938107,0.017206518,0.052561377
南宁市,2012,0.334242143,0.041098539,0.474808398,0.023211422,0.056486143,0.017627572,0.052525783
南宁市,2013,0.333820655,0.040777754,0.474205452,0.023051049,0.057822664,0.017954134,0.052368293
南宁市,2014,0.332922132,0.04058426,0.473863713,0.022987017,0.059220789,0.018214289,0.052207801
南宁市,2015,0.33238103,0.040456015,0.473554097,0.022922981,0.060261525,0.018344911,0.052079442
南宁市,2016,0.331623268,0.040292052,0.473214525,0.022856984,0.061168841,0.018733932,0.052110398
柳州市,2009,0.201131209,0.027984343,0.627682137,0.065661123,0.031076555,0.012257399,0.034207235
柳州市,2010,0.200656395,0.027835391,0.627389912,0.06543976,0.032173073,0.01244672,0.034058751
柳州市,2011,0.200467544,0.027760161,0.627163962,0.065326645,0.032663039,0.012597785,0.034020864
柳州市,2012,0.199683049,0.027685398,0.626773019,0.065291214,0.033381123,0.013239293,0.033946905
柳州市,2013,0.19890581,0.027574301,0.626631412,0.065220835,0.03444001,0.013391357,0.033836275
柳州市,2014,0.198385529,0.027462193,0.626466531,0.065185433,0.03512035,0.013580299,0.033799666
柳州市,2015,0.197676096,0.027387974,0.626188675,0.065149992,0.036064416,0.01380716,0.033725687
柳州市,2016,0.197185944,0.027350045,0.626037234,0.065112608,0.036706089,0.013920326,0.033687755
桂林市,2009,0.121780345,0.079916763,0.684811016,0.046317155,0.03095233,0.009055598,0.027166793
桂林市,2010,0.122173259,0.079296457,0.684447478,0.046167538,0.031594702,0.009228683,0.027091883
桂林市,2011,0.122302925,0.078978622,0.683887693,0.046144967,0.031868691,0.009476321,0.027340781
桂林市,2012,0.12207725,0.078778875,0.683623397,0.046218063,0.032387493,0.009624542,0.02729038
桂林市,2013,0.122729856,0.078141105,0.683401831,0.046097881,0.032686812,0.009699484,0.027243031
桂林市,2014,0.122414104,0.077996492,0.683064391,0.046025922,0.033059603,0.009972407,0.027467082
桂林市,2015,0.12227167,0.077901604,0.682974134,0.045978825,0.03343243,0.010022268,0.027419069
桂林市,2016,0.122126274,0.07782933,0.682867762,0.045930244,0.033705367,0.010146132,0.027394891
梧州市,2009,0.112895131,0.037166057,0.75186644,0.023739453,0.031795738,0.009452439,0.033084743
